,0,1,2,3,4,5,6
650,互联网/AI,测试,测试工程师,功能测试,广州·天河区·小新塘,建广数科,"功能测试,自动化测试"
651,互联网/AI,测试,测试工程师,车联测试工程师(A71207),广州·天河区·车陂,中科创达,"软件测试,APP测试"
652,互联网/AI,测试,测试工程师,资深电池检测工程师（报告审核）,广州·番禺区·市桥,三帕认证,"性能测试,GB31241;IEC62133"
653,互联网/AI,测试,测试工程师,测试工程师(J13243),广州·海珠区·琶洲,致景科技,"功能测试,自动化测试,性能测试,Java"
654,互联网/AI,测试,测试工程师,测试工程师,广州·天河区·东圃,九微,"性能测试,功能测试,自动化测试,LabView,Fiddler,Selenium,测试工作经验"
655,互联网/AI,测试,测试工程师,测试工程师,广州·天河区·小新塘,广州市高科通信技...,"通信相关专业,路由器,功能测试,嵌入式测试,网络交换机,WIFI,4G5G"
656,互联网/AI,测试,测试工程师,测试工程师,广州·天河区·石牌,谊融投资,"功能测试,性能测试,自动化测试,JMeter,Fiddler,Postman,计算机相关专业,测试工作经验,掌握软件测试理论和流程,金融行业、银行"
657,互联网/AI,测试,测试工程师,测试工程师,广州·越秀区·环市东,广州华旻信息科技...,"功能测试,性能测试,自动化测试,JMeter,测试工作经验,软件开发经验,掌握软件测试理论和流程"
658,互联网/AI,测试,测试工程师,测试工程师,广州·黄埔区·科学城,润建股份,"功能测试,性能测试,MySQL,JMeter,Fiddler"
659,互联网/AI,测试,测试工程师,测试工程师,广州·天河区·石牌,印象网络,"自动化测试,性能测试"
660,互联网/AI,测试,测试工程师,应用测试,广州·黄埔区·科学城,视源股份(CVTE),"掌握软件测试理论和流程,计算机相关专业,测试工作经验"
661,互联网/AI,测试,测试工程师,测试工程师（银行+六险一金+双休）,广州·天河区·珠江新城,法本,"手机银行,银行,新核心"
662,互联网/AI,测试,测试工程师,嵌入式软件测试 工程师,广州·黄埔区·科学城,乾德生物,"元器件 传感器测试,嵌入式软件测试"
663,互联网/AI,测试,测试工程师,测试,广州·越秀区·中山六路,般诺智能,"功能测试,Python,JMeter,TestNG,计算机相关专业,测试工作经验,掌握软件测试理论和流程"
664,互联网/AI,测试,测试工程师,可靠性测试工程师,广州·番禺区·石基,安捷制造,"功能测试,性能测试,整机测试,测试大纲"
665,互联网/AI,测试,测试工程师,测试,广州·白云区·机场路,广电运通信息,"自动化测试,功能测试,Python,Selenium,计算机相关专业,测试工作经验,自动化测试经验"
666,互联网/AI,测试,软件测试,软件测试工程师（NPI）,广州·番禺区·石基,安捷制造,"功能测试,性能测试,C++,掌握软件测试理论和流程,测试工作经验,电控测试"
667,互联网/AI,测试,软件测试,通用软件测试,广州·白云区·金沙洲,华为,"功能测试,性能测试,自动化测试,Java,Python,Shell"
668,互联网/AI,测试,软件测试,软件测试工程师,广州·黄埔区·科学城,中科开创,"自动化测试经验,Java,自动化测试,性能测试,压力测试,计算机相关专业,掌握软件测试理论和流程,Python"
669,互联网/AI,测试,软件测试,高级测试工程师,广州·海珠区·琶洲,携旅集团,"接口测试,系统测试,性能测试,自动化测试,web端测试,移动端测试"
670,互联网/AI,测试,软件测试,系统测试专员,广州·天河区·体育中心,禧一科技,"自动化测试,功能测试,性能测试,Fiddler,LoadRunner,JMeter"
671,互联网/AI,测试,软件测试,安全测试,广州·天河区·岑村,中移互联网,"计算机相关专业,测试工作经验,iOS/Android测试经验"
672,互联网/AI,测试,软件测试,测试工程师（AIoT）,广州·越秀区·区庄,菲亚兰德,"性能测试,MySQL,JMeter,LoadRunner"
673,互联网/AI,测试,软件测试,软硬件测试工程师,广州·黄埔区·南岗,瑞柯齐,"功能测试,性能测试,自动化测试,C++,测试工作经验,掌握软件测试理论和流程,自动化测试经验,激光打标软硬件测试,机器视觉系统测试,运动控制软硬件测试"
674,互联网/AI,测试,软件测试,软件测试工程师,广州·天河区·员村,益世界,"自动化测试,性能测试,功能测试,Java,Python,计算机相关专业,测试工作经验"
675,互联网/AI,测试,软件测试,资深客户端测试工程师,广州·海珠区·琶洲,今日头条,"Java,Python,Objective-C,计算机相关专业,测试开发经验,SDK测试经验"
676,互联网/AI,测试,软件测试,系统软件测试工程师,广州·黄埔区·科学城,视源股份(CVTE),"功能测试,自动化测试,压力测试,Python,Java"
677,互联网/AI,测试,软件测试,软件测试实习生（24届+双休+三星大厂）,广州·黄埔区·科学城,软通动力,功能测试
678,互联网/AI,测试,软件测试,中级sit软件测试工程师,广州·黄埔区·大沙,谊融投资,"功能测试,性能测试,自动化测试,测试工作经验,掌握软件测试理论和流程,不限,移动银行,金融行业"
679,互联网/AI,测试,软件测试,软件测试专员,广州·天河区·珠江新城,广州律巡网络科技...,"测试工程师,软件测试,接口测试,web端测试"
680,互联网/AI,测试,软件测试,软件测试,广州·白云区·三元里,至恒融兴,"功能测试,自动化测试,Python,JMeter,Selenium,计算机相关专业,测试工作经验,Web端,银行,post man"
681,互联网/AI,测试,软件测试,软件测试,广州·天河区·高唐,强基信息,"性能测试,功能测试,自动化测试,Java,Python,MySQL,自动化测试经验,软件开发经验,测试工作经验"
682,互联网/AI,测试,软件测试,测试专员,广州·天河区·石牌,波雷科技,"功能测试,MySQL,Java,计算机相关专业,iOS/Android测试经验,测试工作经验"
683,互联网/AI,测试,软件测试,软件测试工程师,广州·番禺区·番禺广场,匠邦互联网,"性能测试,功能测试,渗透测试,手机测试,软件测试"
684,互联网/AI,测试,软件测试,中级软件测试工程师,广州·黄埔区·科学城,视能互联,"功能测试,性能测试,自动化测试,视频平台,数据库"
685,互联网/AI,测试,软件测试,软件测试工程师,广州·黄埔区·科学城,理想定制,"软件测试,软件售后,软件运维,项目专员,项目文员,项目助理,需求分析,软件设计"
686,互联网/AI,测试,软件测试,软件测试,广州·番禺区·大学城,广州天通,"功能测试,软件测试,性能测试"
687,互联网/AI,测试,软件测试,软件测试员,广州·海珠区·赤岗,智讯公司,"性能测试,Linux,SQL"
688,互联网/AI,测试,软件测试,软件测试实习,广州·天河区·猎德,东信软件,计算机相关专业
689,互联网/AI,测试,软件测试,技术中台-软件测试（SDK方向）,广州·海珠区·琶洲,库洛,"功能测试,性能测试,自动化测试,Java,Python,C++,计算机相关专业,测试工作经验"
690,互联网/AI,测试,软件测试,嵌入式软件测试工程师,广州·黄埔区·小新塘,致远电子,测试工作经验
691,互联网/AI,测试,软件测试,兼职/app测试员/居家办公/时间自由/100-200,广州·番禺区·大石,河源市鹏辉电子商务,测试开发经验
692,互联网/AI,测试,软件测试,软件测试工程师,广州·白云区·钟落潭,帝特科技,"Java,MySQL,LoadRunner,Linux"
693,互联网/AI,测试,软件测试,软件测试实习生（2025年应届生）,广州·荔湾区·芳村,大参林医药,"自动化测试,MySQL,功能测试,计算机相关专业,掌握软件测试理论和流程,JMeter,Python"
694,互联网/AI,测试,软件测试,测试工程师（外资银行、双休）,广州·天河区·时尚天河,车酷,"Java,Selenium,Appium,英语"
695,互联网/AI,测试,软件测试,软件测试工程师,广州·天河区·天河客运站,云峰信息,"功能测试,Selenium,测试工作经验,计算机相关专业"
696,互联网/AI,测试,自动化测试,软件自动化测试工程师,广州·黄埔区·九佛,视源股份(CVTE),"Python,C++,计算机相关专业,自动化测试经验,软件开发经验"
697,互联网/AI,测试,自动化测试,汽车测试仪器设备 技术支持,广州·花都区·旧区,文明仪器设备,车联网
698,互联网/AI,测试,自动化测试,QA 测试,广州·越秀区·中山六路,广州汇研信息科技,"Selenium,Postman,计算机相关专业,测试工作经验,自动化测试经验"
699,互联网/AI,测试,自动化测试,软件测试、自动化测试,广州·天河区·石牌,中软国际,自动化测试
700,互联网/AI,测试,自动化测试,初级自动化测试工程师（面向：应届本科）,广州·黄埔区·科学城,方瞳科技,"测试开发,硬件工程师，自动化工"
701,互联网/AI,测试,自动化测试,自动化测试-英语流利（外资企业）,广州·黄埔区·九佛,德科信息,"Java,Python,Selenium,计算机相关专业,测试工作经验,自动化测试经验"
702,互联网/AI,测试,自动化测试,自动化测试工程师（英文+Selenium）,广州·天河区·石牌,博彦科技,"Java,Python,Selenium,自动化测试经验"
703,互联网/AI,测试,自动化测试,labview软件工程师,广州·天河区·东圃,向和科技,"C++,软件开发经验,labview,测试开发,软件开发"
704,互联网/AI,测试,自动化测试,实验室工程师,广州·番禺区·南村,知崇,自动化测试经验
705,互联网/AI,测试,自动化测试,自动化测试,广州·白云区·机场路,绛门科技,"Python,计算机相关专业,自动化测试经验"
706,互联网/AI,测试,自动化测试,自动化测试工程师,广州·天河区·天河公园,闪趣网络,"Java,Golang,Shell,计算机相关专业,测试工作经验,自动化测试经验"
707,互联网/AI,测试,自动化测试,自动化测试,广州·天河区·石牌,凯捷,"Java,自动化测试经验,cucumber框架,英语口语简单对话"
708,互联网/AI,测试,自动化测试,自动化测试,广州·黄埔区·南岗,广州乾鼎电力科技公司,"自动化测试,硬件测试,web自动化"
709,互联网/AI,测试,自动化测试,软件自动化测试工程师（德科OD）,广州·白云区·罗冲围,华为技术有限公司,"Java,Selenium,自动化测试经验"
710,互联网/AI,测试,自动化测试,RPA开发工程师,广州·越秀区·杨箕,广州申迪,"自动化测试,Python,Shell,Linux,Selenium,网络爬虫技术,xpath,Java"
711,互联网/AI,测试,自动化测试,机械自动化工程师,广州,深圳市南科柔体科技,"计算机相关专业,自动化测试经验"
712,互联网/AI,测试,自动化测试,手机端UI测试自动化中级工程师,广州·白云区·京溪,群艺积分制广州分公司,appium
713,互联网/AI,测试,自动化测试,调试工程师,广州·黄埔区·南岗,广州阿普顿,调试 调试工程师
714,互联网/AI,测试,自动化测试,自动化测试开发工程师（Saas产品）,广州·天河区·石牌,数说故事,"Python,Java,Selenium,自动化测试经验"
715,互联网/AI,测试,自动化测试,自动化测试（中邮）,广州·天河区·沙河,前海恒道智融,"Python,自动化测试经验,OA系统"
716,互联网/AI,测试,自动化测试,软件工程师,广州·黄埔区·科学城,赛睿,"labview,c语言,AVR单片机"
717,互联网/AI,测试,自动化测试,中级测试工程师,广州·黄埔区·大沙,金财互联,"性能测试,自动化测试,功能测试"
718,互联网/AI,测试,自动化测试,软件测试工程师【大平台+六险三金】,广州·天河区·跑马场,联通广州软件研究院,"性能测试,SQL,Linux,Selenium,Appium,Oracle"
719,互联网/AI,测试,自动化测试,软件自动化测试工程师,广州·黄埔区·九佛,镭晨,"C++,计算机相关专业"
720,互联网/AI,测试,自动化测试,车载系统测试工程师,广州·天河区·岑村,小鹏汽车,"Java,Python,Shell,计算机相关专业,通信相关专业,自动化测试经验"
721,互联网/AI,测试,自动化测试,高级测试工程师,广州·白云区·神山,广州维思车用部件,"自动化测试经验,UDS测试,Osek网络测试,can测试"
722,互联网/AI,测试,自动化测试,自动化测试工程师,广州·番禺区·市桥,元一游乐,"测试工作经验,iOS/Android测试经验,自动化测试经验,踏实负责 有活力"
723,互联网/AI,测试,自动化测试,自动化测试工程师,广州,镭晨,"C++,Python,计算机相关专业"
724,互联网/AI,测试,自动化测试,labview自动化开发工程师,广州·番禺区·大石,ISOP,"自动化测试经验,C++,掌握软件测试理论和流程,软件开发经验"
725,互联网/AI,测试,自动化测试,自动化测试,广州·天河区·棠下,广州深度人工智能科技,"Java,Python,Selenium"
726,互联网/AI,测试,功能测试,液晶屏测屏技工,广州·白云区·均禾,福佳数码,小程序测试
727,互联网/AI,测试,功能测试,三坐标测量技术员,广州·花都区·新区,法雷奥,测试
728,互联网/AI,测试,功能测试,电子技术员,广州·天河区·棠下,广州市天河区东棠...,硬件测试
729,互联网/AI,测试,功能测试,高级软件测试工程师,广州·天河区·时尚天河,简知科技,"Python,MySQL,JMeter"
730,互联网/AI,测试,功能测试,电子产品检测调试,广州·白云区·江高,励威,"计算机相关专业,功能测试经验,测试工作经验"
731,互联网/AI,测试,功能测试,生产技术人员,广州·黄埔区·开发区东区,广东睿安特,"系统测试,软件测试,硬件测试"
732,互联网/AI,测试,功能测试,测评专员,广州·番禺区·洛溪,品骉机器人,"功能测试,性能测试,服务机器人"
733,互联网/AI,测试,功能测试,电子调试员,广州·南沙区·珠江旧镇,司南,通信相关专业
734,互联网/AI,测试,功能测试,车间技术助理学徒,广州·增城区·新塘广场,广州康乐环保,勤奋好学，喜欢专研，无不良嗜好，
735,互联网/AI,测试,功能测试,自动化测试,广州·黄埔区·中新,广州宝众电子科技,硬件测试
736,互联网/AI,测试,功能测试,笔记本测试员,广州·天河区·东圃,北京城壹俊霖科技,计算机相关专业
737,互联网/AI,测试,功能测试,仪表测试员,广州·番禺区·钟村,广州西森自动化控...,系统测试
738,互联网/AI,测试,功能测试,电子测试员,广州·黄埔区·开发区西区,波达通信,电子测试
739,互联网/AI,测试,功能测试,舞台灯技术员,广州·白云区·江高,鑫盛,舞台灯光
740,互联网/AI,测试,功能测试,舞台灯光产品调试员,广州·白云区·江高,安驰灯光,舞台灯光
741,互联网/AI,测试,功能测试,中级测试工程师,广州·白云区·机场路,一科智能,"LoadRunner,JMeter"
742,互联网/AI,测试,功能测试,软件测试工程师（外资银行驻场）,广州·天河区·时尚天河,软通动力,"自动化测试经验,汇丰,移动端测试,英文流利"
743,互联网/AI,测试,功能测试,调试技术员（4500-6500+包食宿+五险一金）,广州·番禺区·钟村,广东保伦电子,硬件测试
744,互联网/AI,测试,功能测试,测试主管/经理,广州·白云区·人和,菲利斯太阳能,"测试工作经验,功能测试经验"
745,互联网/AI,测试,功能测试,测试员,广州,铭音电子科技有限公司,"手机测试,硬件测试"
746,互联网/AI,测试,功能测试,国产化计算机-系统测试工程师,广州·黄埔区·科学城,视源股份(CVTE),"功能测试经验,麒麟系统测试,UOS系统测试,统信系统测试"
747,互联网/AI,测试,功能测试,技术员,广州·番禺区·石基,特睿英,"测试,调试,安装"
748,互联网/AI,测试,功能测试,笔记本电脑测试学徒,广州·天河区·员村,锶鸿,硬件测试
749,互联网/AI,测试,功能测试,MIL高级资深工程师,广州·天河区·岑村,小鹏汽车,"Python,MIL测试"
